"('Roman V. Yampolskiy', 13)"
"('Pieter Abbeel', 1)"
"('Ilia Sucholutsky', 1)"
"('Thomas L. Griffiths', 1)"
"('Sky CH-Wang', 1)"
"('Arkadiy Saakyan', 1)"
"('Oliver Li', 1)"
"('Smaranda Muresan', 1)"
"('Collin Burns', 1)"
"('Steven Basart', 1)"
"('Andrew Critch', 1)"
"('Jerry Li', 1)"
"('Dawn Song', 1)"
"('Jacob Steinhardt', 1)"
"('Nicolas Berberich', 1)"
"('Klaus Diepold', 1)"
"('McKane Andrus', 1)"
"('Gillian K. Hadfield', 1)"
"('Hermann Kaindl', 1)"
"('Jonas Ferdigg', 1)"
"('Daniel Ish', 1)"
"('Andrew Lohn', 1)"
"('Christian Curriden', 1)"
"('Julia Brosch-Lenz', 1)"
"('Fereshteh Yousefirizi', 1)"
"('Katherine Zukotynski', 1)"
"('Jean-Mathieu Beauregard', 1)"
"('Vincent Gaudet', 1)"
"('Carlos Uribe', 1)"
"('Séverin Lemaignan', 1)"
"('Nigel Newbutt', 1)"
"('Louis Rice', 1)"
"('Joe Daly', 1)"
"('Vicky Charisi', 1)"
"('Chiu-Chou Lin', 1)"
"('Wei-Chen Chiu', 1)"
"('I-Chen Wu', 1)"
"('Andrea Bontempelli', 1)"
"('Marcelo Rodas Britez', 1)"
"('Xiaoyue Li', 1)"
"('Haonan Zhao', 1)"
"('Luca Erculiani', 1)"
"('Stefano Teso', 1)"
"('Andrea Passerini', 1)"
"('Fausto Giunchiglia', 1)"
"('Vikrant Varma', 1)"
"('Jonathan Uesato', 1)"
"('Zac Kenton', 1)"
"('Peter Barnett', 1)"
"('Justin Svegliato', 1)"
"('Jeff Burke', 1)"
"('Ruofei Du', 1)"
"('Matthew K. Hong', 1)"
"('Jennifer Jacobs', 1)"
"('Philippe Laban', 1)"
"('Dingzeyu Li', 1)"
"('Nanyun Peng', 1)"
"('Karl D. D. Willis', 1)"
"('Chien-Sheng Wu', 1)"
"('Kohitij Kar', 1)"
"('Simon Kornblith', 1)"
"('Evelina Fedorenko', 1)"
"('Dario Amodei', 1)"
"('Sara Kingsley', 1)"
"('Jim Samuel', 1)"
"('Rajiv Kashyap', 1)"
"('Yana Samuel', 1)"
"('Alexander Pelaez', 1)"
"('Joseph Carlsmith', 1)"
"('Mohammad Khalil', 1)"
"('Erkan Er', 1)"
"('Brian Thomas', 1)"
"('Harley Thronson', 1)"
"('Andrew Adrian', 1)"
"('Alison Lowndes', 1)"
"('James Mason', 1)"
"('Nargess Memarsadeghi', 1)"
"('Shahin Samadi', 1)"
"('Giulio Varsi', 1)"
"('Russell Wang', 1)"
"('Gabrielle Kaili-May Liu', 1)"
"('Richard Dazeley', 1)"
"('Cameron Foale', 1)"
"('Charlotte Young', 1)"
"('Sunil Aryal', 1)"
"('Francisco Cruz', 1)"
"('De-An Huang', 1)"
"('Animesh Garg', 1)"
"('Yuyang Gao', 1)"
"('Tong Sun', 1)"
"('Liang Zhao', 1)"
"('Sungsoo Hong', 1)"
"('Hang Li', 1)"
"('Wenbiao Ding', 1)"
"('Zhongqin Wu', 1)"
"('Zitao Liu', 1)"
"('Rui Zhang', 1)"
"('Bayu Distiawan Trisedy', 1)"
"('Miao Li', 1)"
"('Yong Jiang', 1)"
"('Jianzhong Qi', 1)"
"('Jonathan Stray', 1)"
"('Ivan Vendrov', 1)"
"('Jeremy Nixon', 1)"
"('Steven Adler', 1)"
"('Dmitry Kazhdan', 1)"
"('Botty Dimanov', 1)"
"('Lucie Charlotte Magister', 1)"
"('Pietro Barbiero', 1)"
"('Mateja Jamnik', 1)"
"('Pietro Lio', 1)"
"('Kang Chen', 1)"
"('Xiangqian Wu', 1)"
"('Jiani Huang', 1)"
"('Ziyang Li', 1)"
"('David Jacobs', 1)"
"('Mayur Naik', 1)"
"('Ser-Nam Lim', 1)"
"('Luk Burchard', 1)"
"('Max Xiaohang Zhao', 1)"
"('Johannes Langguth', 1)"
"('Aydın Buluç', 1)"
"('Giulia Guidi', 1)"
"('Sayan Deb Sarkar', 1)"
"('Ondrej Miksik', 1)"
"('Marc Pollefeys', 1)"
"('Daniel Barath', 1)"
"('Iro Armeni', 1)"
"('Zhengxuan Wu', 1)"
"('Atticus Geiger', 1)"
"('Christopher Potts', 1)"
"('Noah D. Goodman', 1)"
"('Zineng Tang', 1)"
"('Ziyi Yang', 1)"
"('Chenguang Zhu', 1)"
"('Michael Zeng', 1)"
"('Chao Zhang', 1)"
"('Shiwei Wu', 1)"
"('Sirui Zhao', 1)"
"('Tong Xu', 1)"
"('Enhong Chen', 1)"
"('Edward Hughes', 1)"
"('Yoram Bachrach', 1)"
"('Tantum Collins', 1)"
"('Kevin R. McKee', 1)"
"('Joel Z. Leibo', 1)"
"('Kate Larson', 1)"
"('Thore Graepel', 1)"
"('Matthew L. Weiss', 1)"
"('Joseph McDonald', 1)"
"('David Bestor', 1)"
"('Charles Yee', 1)"
"('Daniel Edelman', 1)"
"('Michael Jones', 1)"
"('Andrew Prout', 1)"
"('Andrew Bowne', 1)"
"('Lindsey McEvoy', 1)"
"('Vijay Gadepally', 1)"
"('Siddharth Samsi', 1)"
"('Nina L. Corvelo Benz', 1)"
"('Manuel Gomez Rodriguez', 1)"
"('J. Gerard Wolff', 1)"
"('Jay Roberts', 1)"
"('Theodoros Tsiligkaridis', 1)"
"('Daniel Szelogowski', 1)"
"('William Paul', 1)"
"('Philippe Burlina', 1)"
"('Sil Hamilton', 1)"
"('Yang Yuan', 1)"
"('P. Sybilski', 1)"
"('R. K. Pawłaszek', 1)"
"('A. Sybilska', 1)"
"('M. Konacki', 1)"
"('K. G. Hełminiak', 1)"
"('S. K. Kozłowski', 1)"
"('M. Ratajczak', 1)"
"('Garrick Cabour', 1)"
"('Andrés Morales', 1)"
"('Élise Ledoux', 1)"
"('Samuel Bassetto', 1)"
"('Dong Won Lee', 1)"
"('Chaitanya Ahuja', 1)"
"('Paul Pu Liang', 1)"
"('Sanika Natu', 1)"
"('Louis-Philippe Morency', 1)"
"('Keegan E. Hines', 1)"
"('Lifeng Han', 1)"
"('Gleb Erofeev', 1)"
"('Irina Sorokina', 1)"
"('Serge Gladkoff', 1)"
"('Goran Nenadic', 1)"
"('Zhiwei He', 1)"
"('Xing Wang', 1)"
"('Zhaopeng Tu', 1)"
"('Shuming Shi', 1)"
"('Rui Wang', 1)"
"('Jiaming Ji', 1)"
"('Jiayi Zhou', 1)"
"('Borong Zhang', 1)"
"('Juntao Dai', 1)"
"('Xuehai Pan', 1)"
"('Ruiyang Sun', 1)"
"('Weidong Huang', 1)"
"('Yiran Geng', 1)"
"('Mickel Liu', 1)"
"('Yaodong Yang', 1)"
"('Sandra Wachter', 1)"
"('Chris Russell', 1)"
"('Yang Yu', 1)"
"('Rongrong Ni', 1)"
"('Duncan C McElfresh', 1)"
"('John P Dickerson', 1)"
"('Nima Shahbazi', 1)"
"('Abolfazl Asudeh', 1)"
"('Tim Miller', 1)"
"('Harsh Agrawal', 1)"
"('Joseph Bullock', 1)"
"('Michael Cerny Green', 1)"
"('Ahmed Khalifa', 1)"
"('Gabriella A. B. Barros', 1)"
"('Nicholas Schmidt', 1)"
"('Bryce Stephens', 1)"
"('Lashon B. Booker', 1)"
"('Scott A. Musman', 1)"
"('Xiaocong Ai', 1)"
"('Robert R. Hoffman', 1)"
"('William J. Clancey', 1)"
"('Cheol-Hyun Cho', 1)"
"('Dongwook Choa', 1)"
"('Wonbo Jeong', 1)"
"('Emanuele Albini', 1)"
"('Piyawat Lertvittayakumjorn', 1)"
"('Antonio Rago', 1)"
"('Francesca Toni', 1)"
"('Priyanka Nanayakkara', 1)"
"('Jessica Hullman', 1)"
"('Nicholas Diakopoulos', 1)"
"('Christoph Anderson', 1)"
"('Judith Simone Heinisch', 1)"
"('Shohreh Deldari', 1)"
"('Flora D. Salim', 1)"
"('Sandra Ohly', 1)"
"('Klaus David', 1)"
"('Veljko Pejovic', 1)"
"('Namrata Mukhija', 1)"
"('Monojit Choudhury', 1)"
"('Kalika Bali', 1)"
"('Tara Roberson', 1)"
"('Stephen Bornstein', 1)"
"('Rain Liivoja', 1)"
"('Simon Ng', 1)"
"('Jason Scholz', 1)"
"('S. Kate Devitt', 1)"
"('Shao Zhang', 1)"
"('Yuting Jia', 1)"
"('Hui Xu', 1)"
"('Toby Jia-jun Li', 1)"
"('Ying Wen', 1)"
"('Xinbing Wang', 1)"
"('Chenghu Zhou', 1)"
"('Adam Jermyn', 1)"
"('Johannes Treutlein', 1)"
"('Rubi Hudson', 1)"
"('Kate Woolverton', 1)"
"('Junyu Chen', 1)"
"('Jie An', 1)"
"('Hanjia Lyu', 1)"
"('David Herron', 1)"
"('Ernesto Jiménez-Ruiz', 1)"
"('Giacomo Tarroni', 1)"
"('Tillman Weyde', 1)"
"('Sebastian Farquhar', 1)"
"('Jade Leung', 1)"
"('Daniel Kokotajlo', 1)"
"('Nahema Marchal', 1)"
"('Noam Kolt', 1)"
"('Lewis Ho', 1)"
"('Will Hawkins', 1)"
"('Been Kim', 1)"
"('Vijay Bolina', 1)"
"('Yoshua Bengio', 1)"
"('Jose Berengueres', 1)"
"('Marybeth Sandell', 1)"
"('Catherine Ordun', 1)"
"('Edward Raff', 1)"
"('Sanjay Purushotham', 1)"
"('Mohamad Fazelnia', 1)"
"('Ahmet Okutan', 1)"
"('Mehdi Mirakhorli', 1)"
"('Martijn van Otterlo', 1)"
"('Arash Gholami Davoodi', 1)"
"('Syed A. Jafar', 1)"
"('Hamdi Joudeh', 1)"
"('Giuseppe Caire', 1)"
"('Anyou Wang', 1)"
"('Markus Peschl', 1)"
"('Arkady Zgonnikov', 1)"
"('Luciano C. Siebert', 1)"
"('Niko A. Grupen', 1)"
"('Michael Hanlon', 1)"
"('Alexis Hao', 1)"
"('Daniel D. Lee', 1)"
"('Cai W. John', 1)"
"('Owen Queen', 1)"
"('Wellington Muchero', 1)"
"('Scott J. Emrich', 1)"
"('Li-Wei Chen', 1)"
"('Shinji Watanabe', 1)"
"('Alexander Rudnicky', 1)"
"('Jakub J. Dylag', 1)"
"('Victor Suarez', 1)"
"('James Wald', 1)"
"('Aneesha Amodini Uvara', 1)"
"('Seungwoo Lee', 1)"
"('Chaerin Kong', 1)"
"('Donghyeon Jeon', 1)"
"('Nojun Kwak', 1)"
"('Alberto Lamas', 1)"
"('Jules Sanchez', 1)"
"('Gianni Franchi', 1)"
"('Ivan Donadello', 1)"
"('Siham Tabik', 1)"
"('David Filliat', 1)"
"('Policarpo Cruz', 1)"
"('Rosana Montes', 1)"
"('Andreas Blattmann', 1)"
"('Robin Rombach', 1)"
"('Huan Ling', 1)"
"('Tim Dockhorn', 1)"
"('Seung Wook Kim', 1)"
"('Sanja Fidler', 1)"
"('Karsten Kreis', 1)"
"('Bin Liu', 1)"
"('Butler', 1)"
"('Tom', 1)"
"('Espinoza-Limón', 1)"
"('Angelina', 1)"
"('Seppälä', 1)"
"('Selja', 1)"
"('Qiao Lan', 1)"
"('Hyo Seung Kang', 1)"
"('Ayoub El Qadi', 1)"
"('Natalia Diaz-Rodriguez', 1)"
"('Maria Trocan', 1)"
"('Thomas Frossard', 1)"
"('Xuan Long Do', 1)"
"('Bowei Zou', 1)"
"('Liangming Pan', 1)"
"('Shafiq Joty', 1)"
"('Clemens Westerkamp', 1)"
"('Aleksander Slominski', 1)"
"('Vinod Muthusamy', 1)"
"('Vatche Ishakian', 1)"
"('Debarag Narayan Banerjee', 1)"
"('Sasanka Sekhar Chanda', 1)"
"('Marvin Dainoff', 1)"
"('Ethan Mollick', 1)"
"('Lilach Mollick', 1)"
"('Andrei Claudiu Roibu', 1)"
"('Ling-Yu Duan', 1)"
"('Jiaying Liu', 1)"
"('Wenhan Yang', 1)"
"('Tiejun Huang', 1)"
"('Wen Gao', 1)"
"('Yasmin Asare Anderson', 1)"
"('Katherine Jameson Armstrong', 1)"
"('Marina Gkiza', 1)"
"('Jay Jennings', 1)"
"('and Lynette Webb', 1)"
"('Fabian Wrede', 1)"
"('Mehrdad Zakershahrak', 1)"
"('Samira Ghodratnama', 1)"
"('Kaili Wang', 1)"
"('Jose Oramas', 1)"
"('Tinne Tuytelaars', 1)"
"('Ziaur Rahman', 1)"
"('Xun Yi Ibrahim Khalil', 1)"
"('Yucong Lin', 1)"
"('Keming Lu', 1)"
"('Sheng Yu', 1)"
"('Tianxi Cai', 1)"
"('Marinka Zitnik', 1)"
"('Qunying Song', 1)"
"('Markus Borg', 1)"
"('Emelie Engström', 1)"
"('Håkan Ardö', 1)"
"('Sergio Rico', 1)"
"('Erik Peterson', 1)"
"('Alexander Lavin', 1)"
"('Aviv Netanyahu', 1)"
"('Tianmin Shu', 1)"
"('Joshua Tenenbaum', 1)"
"('Pulkit Agrawal', 1)"
"('Hao Ai', 1)"
"('Zidong cao', 1)"
"('Yan-pei Cao', 1)"
"('Ying Shan', 1)"
"('Lin Wang', 1)"
"('Maxime Riché', 1)"
"('Jesse Clifton', 1)"
"('Mir Sayed Shah Danish', 1)"
"('Zahra Nazari', 1)"
"('Tomonobu Senjyu', 1)"
"('Lingyao Li', 1)"
"('Lizhou Fan', 1)"
"('Shubham Atreja', 1)"
"('Libby Hemphill', 1)"
"('Alejo Jose G. Sison', 1)"
"('Marco Tulio Daza', 1)"
"('Chunyuan Li', 1)"
"('Cliff Wong', 1)"
"('Sheng Zhang', 1)"
"('Naoto Usuyama', 1)"
"('Haotian Liu', 1)"
"('Jianwei Yang', 1)"
"('Tristan Naumann', 1)"
"('Hoifung Poon', 1)"
"('Jianfeng Gao', 1)"
"('Dinh C. Nguyen', 1)"
"('Peng Cheng', 1)"
"('Ming Ding', 1)"
"('David Lopez-Perez', 1)"
"('Pubudu N. Pathirana', 1)"
"('Aruna Seneviratne', 1)"
"('Yonghui Li', 1)"
"('H. Vincent Poor', 1)"
"('Yuanfeng Ji', 1)"
"('Jiaxiang Wu', 1)"
"('Bingzhe Wu', 1)"
"('Long-Kai Huang', 1)"
"('Tingyang Xu', 1)"
"('Yu Rong', 1)"
"('Lanqing Li', 1)"
"('Jie Ren', 1)"
"('Ding Xue', 1)"
"('Houtim Lai', 1)"
"('Shaoyong Xu', 1)"
"('Jing Feng', 1)"
"('Ping Luo', 1)"
"('Shuigeng Zhou', 1)"
"('Junzhou Huang', 1)"
"('Peilin Zhao', 1)"
"('Yatao Bian', 1)"
"('Dingzhu Wen', 1)"
"('Xiang Jiao', 1)"
"('Peixi Liu', 1)"
"('Guangxu Zhu', 1)"
"('Yuanming Shi', 1)"
"('Tirtha Chanda', 1)"
"('Katja Hauser', 1)"
"('Sarah Hobelsberger', 1)"
"('Tabea-Clara Bucher', 1)"
"('Carina Nogueira Garcia', 1)"
"('Christoph Wies', 1)"
"('Harald Kittler', 1)"
"('Philipp Tschandl', 1)"
"('Cristian Navarrete-Dechent', 1)"
"('Sebastian Podlipnik', 1)"
"('Emmanouil Chousakos', 1)"
"('Iva Crnaric', 1)"
"('Jovana Majstorovic', 1)"
"('Linda Alhajwan', 1)"
"('Tanya Foreman', 1)"
"('Sandra Peternel', 1)"
"('Sergei Sarap', 1)"
"('İrem Özdemir', 1)"
"('Raymond L. Barnhill', 1)"
"('Mar Llamas Velasco', 1)"
"('Gabriela Poch', 1)"
"('Sören Korsing', 1)"
"('Wiebke Sondermann', 1)"
"('Frank Friedrich Gellrich', 1)"
"('Markus V. Heppt', 1)"
"('Michael Erdmann', 1)"
"('Sebastian Haferkamp', 1)"
"('Konstantin Drexler', 1)"
"('Matthias Goebeler', 1)"
"('Bastian Schilling', 1)"
"('Jochen S. Utikal', 1)"
"('Kamran Ghoreschi', 1)"
"('Stefan Fröhling', 1)"
"('Eva Krieghoff-Henning', 1)"
"('Titus J. Brinker', 1)"
"('Guido Governatori', 1)"
"('Fabio Crimaldi', 1)"
"('Manuele Leonelli', 1)"
"('Cameron Dudley', 1)"
"('Rene Abraham', 1)"
"('Christian Meske', 1)"
"('Jan vom Brocke', 1)"
"('Nithesh Javvaji', 1)"
"('Mathias Löwe', 1)"
"('Rush Weigelt', 1)"
"('Casper Harteveld', 1)"
"('Mahendra Samarawickrama', 1)"
"('Sung Une Lee', 1)"
"('Olivier Salvado', 1)"
"('Yunfei Ge', 1)"
"('Quanyan Zhu', 1)"
"('Ananth Balashankar', 1)"
"('Alyssa Lees', 1)"
"('Matthew J. Filipovich', 1)"
"('Zhimu Guo', 1)"
"('Mohammed Al-Qadasi', 1)"
"('Bicky A. Marquez', 1)"
"('Hugh D. Morison', 1)"
"('Volker J. Sorger', 1)"
"('Paul R. Prucnal', 1)"
"('Sudip Shekhar', 1)"
"('Bhavin J. Shastri', 1)"
"('Mathieu Serrurier', 1)"
"('Franck Mamalet', 1)"
"('Thomas Fel', 1)"
"('Louis Béthune', 1)"
"('Thibaut Boissin', 1)"
"('Alejandro Sánchez-Roncero', 1)"
"('Òscar Garibo-i-Ortsa', 1)"
"('J. Alberto Conejero', 1)"
"('Hamidreza Eivazi', 1)"
"('Fermín Mallor', 1)"
"('Emelie Rosenberg', 1)"
"('Francesco Fuso-Nerini', 1)"
"('Javier García-Martínez', 1)"
"('Sergio Hoyas', 1)"
"('Joey Hong', 1)"
"('Kush Bhatia', 1)"
"('Lakshita Dodeja', 1)"
"('Erin Hedlund-Botti', 1)"
"('Matthew Gombolay', 1)"
"('Anthony Sicilia', 1)"
"('Jennifer C. Gates', 1)"
"('Malihe Alikhani', 1)"
"('Hang Zhang', 1)"
"('Lidong Bing', 1)"
"('Jim Davis', 1)"
"('Prithvijit Chattopadhyay', 1)"
"('Deshraj Yadav', 1)"
"('Viraj Prabhu', 1)"
"('Abhishek Das', 1)"
"('Stefan Lee', 1)"
"('Astrid Carolus', 1)"
"('Martin Koch', 1)"
"('Samantha Straka', 1)"
"('Stephanie Galaitsi', 1)"
"('Benjamin D. Trump', 1)"
"('Jeffrey M. Keisler', 1)"
"('Igor Linkov', 1)"
"('Alexander Kott', 1)"
"('Yinghua Li', 1)"
"('Xueqi Dang', 1)"
"('Haoye Tian', 1)"
"('Tiezhu Sun', 1)"
"('Jacques Klein', 1)"
"('Tegawende F. Bissyande', 1)"
"('Sixing Yu', 1)"
"('Murali Emani', 1)"
"('Chunhua Liao', 1)"
"('Pei-Hung Lin', 1)"
"('Tristan Vanderbruggen', 1)"
"('Xipeng Shen', 1)"
"('Ali Jannesari', 1)"
"('Jennifer Horkoff', 1)"
"(""A. N. Vasil'ev"", 1)"
"('V. I. Marchenko', 1)"
"('A. I. Smirnov', 1)"
"('S. S. Sosin', 1)"
"('H. Yamada', 1)"
"('Y. Ueda', 1)"
"('Liang Liu', 1)"
"('Jiasen Niu', 1)"
"('Huiqiang Guo', 1)"
"('Jian Wei', 1)"
"('D. L. Li', 1)"
"('J. F. Feng', 1)"
"('X. F. Han', 1)"
"('J. M. D. Coey', 1)"
"('X. -G. Zhang', 1)"
"('Ion Dronic', 1)"
"('Chang Woo Myung', 1)"
"('Saqib Javaid', 1)"
"('Kwang S. Kim', 1)"
"('Geunsik Lee', 1)"
"('Dhruv Malik', 1)"
"('Malayandi Palaniappan', 1)"
"('Jaime F. Fisac', 1)"
"('Anca D. Dragan', 1)"
"('Peng-Liang Guo', 1)"
"('Qing Ai', 1)"
"('Fu-Guo Deng', 1)"
"('Sudhir Kumar', 1)"
"('Mithun Das Gupta', 1)"
"('Xu Lu', 1)"
"('Jie Wang', 1)"
"('Bojin Zhuang', 1)"
"('Shaojun Wang', 1)"
"('Jing Xiao', 1)"
"('Mohamed Raessa', 1)"
"('Jimmy Chi Yin Chen', 1)"
"('Weiwei Wan', 1)"
"('Kensuke Harada', 1)"
"('Marzieh Edraki', 1)"
"('Nazanin Rahnavard', 1)"
"('Mubarak Shah', 1)"
"('Jessica Hamrick', 1)"
"('Alain Rakotomamonjy', 1)"
"('Rémi Flamary', 1)"
"('Gilles Gasso', 1)"
"('Mokhtar Z. Alaya', 1)"
"('Maxime Berar', 1)"
"('Nicolas Courty', 1)"
"('Mathieu Klein', 1)"
"('Thomas Carpentier', 1)"
"('Eric Jeanclaude', 1)"
"('Rami Kassab', 1)"
"('Konstantinos Varelas', 1)"
"('Nico de Bruijn', 1)"
"('Frédéric Barbaresco', 1)"
"('Yann Briheche', 1)"
"('Yann Semet', 1)"
"('Florence Aligne', 1)"
"('Alexandros Karargyris', 1)"
"('Satyananda Kashyap', 1)"
"('Ismini Lourentzou', 1)"
"('Joy Wu', 1)"
"('Arjun Sharma', 1)"
"('Matthew Tong', 1)"
"('Shafiq Abedin', 1)"
"('David Beymer', 1)"
"('Vandana Mukherjee', 1)"
"('Elizabeth A Krupinski', 1)"
"('Mehdi Moradi', 1)"
"('Jie Lei', 1)"
"('Licheng Yu', 1)"
"('Tamara L. Berg', 1)"
"('Houcemeddine Turki', 1)"
"('Mohamed Ali Hadj Taieb', 1)"
"('Mohamed Ben Aouicha', 1)"
"('Pablo Samuel Castro', 1)"
"('Pu Sun', 1)"
"('Yuezun Li', 1)"
"('Honggang Qi', 1)"
"('Siwei Lyu', 1)"
"('Sangwon Seo', 1)"
"('Lauren R. Kennedy-Metz', 1)"
"('Marco A. Zenati', 1)"
"('Julie A. Shah', 1)"
"('Roger D. Dias', 1)"
"('Vaibhav V. Unhelkar', 1)"
"('Cor Steging', 1)"
"('Silja Renooij', 1)"
"('Bart Verheij', 1)"
"('Paras Bhatt', 1)"
"('Anthony Rios', 1)"
"('Angie Boggust', 1)"
"('Benjamin Hoover', 1)"
"('Arvind Satyanarayan', 1)"
"('Hendrik Strobelt', 1)"
"('Sahas Dendukuri', 1)"
"('Pooja Chitkara', 1)"
"('Joel Ruben Antony Moniz', 1)"
"('Manos Tsagkias', 1)"
"('Stephen Pulman', 1)"
"('Michael Danner', 1)"
"('Thomas Weber', 1)"
"('Leping Peng', 1)"
"('Tobias Gerlach', 1)"
"('Xueping Su', 1)"
"('Matthias Rätsch', 1)"
"('Tianze Zheng', 1)"
"('Weihao Gao', 1)"
"('Chong Wang', 1)"
"('Charl Maree', 1)"
"('Christian Omlin', 1)"
"('Yi Xu', 1)"
"('Lichen Wang', 1)"
"('Yizhou Wang', 1)"
"('Yun Fu', 1)"
"('Yidan Sun', 1)"
"('Qin Chao', 1)"
"('Yangfeng Ji', 1)"
"('Boyang Li', 1)"
"('Jun Xia', 1)"
"('Ting Wang', 1)"
"('Jiepin Ding', 1)"
"('Xian Wei', 1)"
"('Mingsong Chen', 1)"
"('Leila Methnani', 1)"
"('Andreas Antoniades', 1)"
"('Zoran Kostić', 1)"
"('Alex Angus', 1)"
"('Zhengye Yang', 1)"
"('Zhuoxu Duan', 1)"
"('Ivan Seskar', 1)"
"('Gil Zussman', 1)"
"('Dipankar Raychaudhuri', 1)"
"('Timothy Zee', 1)"
"('Alexander G. Ororbia', 1)"
"('Ankur Mali', 1)"
"('Ifeoma Nwogu', 1)"
"('Mingyang Hu', 1)"
"('Fajie Yuan', 1)"
"('Kevin K. Yang', 1)"
"('Fusong Ju', 1)"
"('Jin Su', 1)"
"('Fei Yang', 1)"
"('Qiuyang Ding', 1)"
"('Yang A. Chuming', 1)"
"('Daniel J. Wu', 1)"
"('Ken Hong', 1)"
"('Zuo Wang', 1)"
"('Li-jun Lang', 1)"
"('Giuseppe Attanasio', 1)"
"('Eliana Pastor', 1)"
"('Chiara Di Bonaventura', 1)"
"('Debora Nozza', 1)"
